timestamp,value
2025-04-07 12:58:10.589951992,26.421875
2025-04-07 12:58:11.590007782,26.4453125
2025-04-07 12:58:12.590063572,26.4375
2025-04-07 12:58:13.590119362,26.4375
2025-04-07 12:58:14.590175152,26.4296875
2025-04-07 12:58:15.590230942,26.4375
2025-04-07 12:58:16.590286732,26.4375
2025-04-07 12:58:17.590342522,26.4375
2025-04-07 12:58:18.590398312,26.4375
2025-04-07 12:58:19.590454102,26.4453125
2025-04-07 12:58:20.590509892,26.4375
2025-04-07 12:58:21.590565681,26.453125
2025-04-07 12:58:22.590621471,26.421875
2025-04-07 12:58:23.590677261,26.4375
2025-04-07 12:58:24.590733051,26.4375
2025-04-07 12:58:25.590788841,26.4609375
2025-04-07 12:58:26.590844631,26.453125
2025-04-07 12:58:27.590900421,26.453125
2025-04-07 12:58:28.590956211,26.453125
2025-04-07 12:58:29.591012001,26.4453125
2025-04-07 12:58:30.591067791,26.46875
2025-04-07 12:58:31.591123581,26.4453125
2025-04-07 12:58:32.591179371,26.46875
2025-04-07 12:58:33.591235161,26.4921875
2025-04-07 12:58:34.591290951,26.71875
2025-04-07 12:58:35.591346741,26.9765625
2025-04-07 12:58:36.591402531,27.1796875
2025-04-07 12:58:37.591458321,27.375
2025-04-07 12:58:38.591514111,27.5703125
2025-04-07 12:58:39.591569901,27.75
2025-04-07 12:58:40.591625690,27.90625
2025-04-07 12:58:41.591681480,28.0390625
2025-04-07 12:58:42.591737270,28.1171875
2025-04-07 12:58:43.591793060,28.2265625
2025-04-07 12:58:44.591848850,28.296875
