timestamp,x,y,z
2025-04-07 12:58:10.511509180,-449,-28,1843
2025-04-07 12:58:10.527129650,-447,-89,1779
2025-04-07 12:58:10.542750359,-456,-128,1759
2025-04-07 12:58:10.558370829,-527,-148,1736
2025-04-07 12:58:10.573991299,-571,-191,1765
2025-04-07 12:58:10.589612007,-612,-148,1713
2025-04-07 12:58:10.605232477,-504,-172,1683
2025-04-07 12:58:10.620853186,-446,-108,1795
2025-04-07 12:58:10.636473656,-434,-81,1860
2025-04-07 12:58:10.652094364,-577,-95,2055
2025-04-07 12:58:10.667714834,-592,37,2054
2025-04-07 12:58:10.683335304,-535,151,2056
2025-04-07 12:58:10.698956013,-614,74,2058
2025-04-07 12:58:10.714576483,-565,-38,1990
2025-04-07 12:58:10.730197191,-586,-25,1951
2025-04-07 12:58:10.745817661,-649,-99,1735
2025-04-07 12:58:10.761438370,-771,-210,1708
2025-04-07 12:58:10.777058840,-770,-211,1665
2025-04-07 12:58:10.792679310,-772,-188,1619
2025-04-07 12:58:10.808300018,-731,-276,1562
2025-04-07 12:58:10.823920488,-667,-221,1533
2025-04-07 12:58:10.839541197,-633,-164,1603
2025-04-07 12:58:10.855161667,-583,-57,1696
2025-04-07 12:58:10.870782375,-510,-21,1877
2025-04-07 12:58:10.886402845,-288,139,2055
2025-04-07 12:58:10.902023315,-50,263,2165
2025-04-07 12:58:10.917644024,175,458,2349
2025-04-07 12:58:10.933264494,211,465,2473
2025-04-07 12:58:10.948885202,68,324,2456
2025-04-07 12:58:10.964505672,-20,272,2412
2025-04-07 12:58:10.980126381,-42,328,2358
2025-04-07 12:58:10.995746851,-23,320,2289
2025-04-07 12:58:11.011367321,23,361,2268
2025-04-07 12:58:11.026988029,34,330,2240
2025-04-07 12:58:11.042608500,-45,301,2284
2025-04-07 12:58:11.058229208,-222,80,2302
2025-04-07 12:58:11.073849678,-202,254,2278
2025-04-07 12:58:11.089470387,-271,134,2289
2025-04-07 12:58:11.105090857,-172,232,2320
2025-04-07 12:58:11.120711327,-116,200,2136
2025-04-07 12:58:11.136332035,-72,187,2131
2025-04-07 12:58:11.151952505,-192,142,2104
2025-04-07 12:58:11.167573214,-233,176,2098
2025-04-07 12:58:11.183193684,-194,248,2038
2025-04-07 12:58:11.198814392,-196,187,1898
2025-04-07 12:58:11.214434862,-170,202,1821
2025-04-07 12:58:11.230055332,-108,256,1823
2025-04-07 12:58:11.245676041,-173,318,1909
2025-04-07 12:58:11.261296511,-269,251,1951
2025-04-07 12:58:11.276917219,-215,296,1977
2025-04-07 12:58:11.292537689,-227,385,1980
2025-04-07 12:58:11.308158398,-250,388,2044
2025-04-07 12:58:11.323778868,-237,425,2080
2025-04-07 12:58:11.339399338,-217,434,2097
2025-04-07 12:58:11.355020046,-173,427,2070
2025-04-07 12:58:11.370640516,-205,421,2114
2025-04-07 12:58:11.386261225,-236,406,2180
2025-04-07 12:58:11.401881695,-243,391,2146
2025-04-07 12:58:11.417502403,-208,394,2064
2025-04-07 12:58:11.433122873,-181,420,1990
2025-04-07 12:58:11.448743343,-178,410,1979
2025-04-07 12:58:11.464364052,-159,455,1959
2025-04-07 12:58:11.479984522,-139,444,1952
2025-04-07 12:58:11.495605230,-147,461,1967
2025-04-07 12:58:11.511225700,-229,452,1839
2025-04-07 12:58:11.526846409,-206,477,2080
2025-04-07 12:58:11.542466879,-90,497,2014
2025-04-07 12:58:11.558087349,-157,505,2114
2025-04-07 12:58:11.573708057,-146,483,2102
2025-04-07 12:58:11.589328527,-176,495,2068
2025-04-07 12:58:11.604949236,-164,509,2043
2025-04-07 12:58:11.620569706,-222,493,2001
2025-04-07 12:58:11.636190414,-215,494,1944
2025-04-07 12:58:11.651810884,-219,507,1975
2025-04-07 12:58:11.667431355,-246,529,1990
2025-04-07 12:58:11.683052063,-287,498,1972
2025-04-07 12:58:11.698672533,-273,513,1919
2025-04-07 12:58:11.714293242,-277,532,1877
2025-04-07 12:58:11.729913712,-308,532,1847
2025-04-07 12:58:11.745534420,-301,577,1931
2025-04-07 12:58:11.761154890,-351,629,1903
2025-04-07 12:58:11.776775360,-380,596,1916
2025-04-07 12:58:11.792396069,-378,619,1969
2025-04-07 12:58:11.808016539,-438,606,1968
2025-04-07 12:58:11.823637247,-498,555,1922
2025-04-07 12:58:11.839257717,-546,566,1916
2025-04-07 12:58:11.854878426,-536,577,1913
2025-04-07 12:58:11.870498896,-481,585,1890
2025-04-07 12:58:11.886119366,-470,603,1902
2025-04-07 12:58:11.901740074,-476,602,1908
2025-04-07 12:58:11.917360544,-470,591,1879
2025-04-07 12:58:11.932981253,-484,596,1904
2025-04-07 12:58:11.948601723,-515,598,1909
2025-04-07 12:58:11.964222193,-520,641,1968
2025-04-07 12:58:11.979842901,-567,662,2008
2025-04-07 12:58:11.995463371,-588,630,2017
2025-04-07 12:58:12.011084080,-526,630,1977
2025-04-07 12:58:12.026704550,-501,650,1926
2025-04-07 12:58:12.042325258,-495,658,1907
2025-04-07 12:58:12.057945728,-553,724,1943
2025-04-07 12:58:12.073566198,-536,671,1936
2025-04-07 12:58:12.089186907,-487,691,1957
2025-04-07 12:58:12.104807377,-440,758,1959
2025-04-07 12:58:12.120428085,-456,716,1904
2025-04-07 12:58:12.136048555,-456,706,1856
2025-04-07 12:58:12.151669264,-540,671,1870
2025-04-07 12:58:12.167289734,-559,636,1855
2025-04-07 12:58:12.182910204,-563,644,1823
2025-04-07 12:58:12.198530912,-570,626,1800
2025-04-07 12:58:12.214151382,-598,615,1739
2025-04-07 12:58:12.229772091,-625,570,1733
2025-04-07 12:58:12.245392561,-670,585,1772
2025-04-07 12:58:12.261013269,-673,552,1703
2025-04-07 12:58:12.276633739,-650,592,1671
2025-04-07 12:58:12.292254210,-588,630,1689
2025-04-07 12:58:12.307874918,-544,667,1694
2025-04-07 12:58:12.323495388,-545,666,1731
2025-04-07 12:58:12.339116096,-560,668,1744
2025-04-07 12:58:12.354736567,-617,644,1755
2025-04-07 12:58:12.370357275,-683,668,1894
2025-04-07 12:58:12.385977745,-715,673,1972
2025-04-07 12:58:12.401598215,-668,731,1995
2025-04-07 12:58:12.417218924,-610,723,1968
2025-04-07 12:58:12.432839394,-594,687,1939
2025-04-07 12:58:12.448460102,-577,728,1933
2025-04-07 12:58:12.464080572,-493,749,1876
2025-04-07 12:58:12.479701281,-532,699,1925
2025-04-07 12:58:12.495321751,-573,661,1943
2025-04-07 12:58:12.510942221,-587,648,1991
2025-04-07 12:58:12.526562929,-601,624,1934
2025-04-07 12:58:12.542183399,-624,584,1854
2025-04-07 12:58:12.557804108,-740,559,1831
2025-04-07 12:58:12.573424578,-785,514,1754
2025-04-07 12:58:12.589045286,-809,536,1721
2025-04-07 12:58:12.604665756,-730,556,1748
2025-04-07 12:58:12.620286226,-704,513,1794
2025-04-07 12:58:12.635906935,-682,569,1749
2025-04-07 12:58:12.651527405,-658,619,1864
2025-04-07 12:58:12.667148113,-679,582,1861
2025-04-07 12:58:12.682768583,-664,579,1834
2025-04-07 12:58:12.698389292,-635,529,1796
2025-04-07 12:58:12.714009762,-618,495,1794
2025-04-07 12:58:12.729630232,-686,490,1877
2025-04-07 12:58:12.745250940,-749,429,1788
2025-04-07 12:58:12.760871410,-827,348,1775
2025-04-07 12:58:12.776492119,-891,308,1676
2025-04-07 12:58:12.792112589,-887,320,1630
2025-04-07 12:58:12.807733297,-859,397,1710
2025-04-07 12:58:12.823353767,-1039,192,2242
2025-04-07 12:58:12.838974237,-1154,410,1584
2025-04-07 12:58:12.854594946,-1009,441,1250
2025-04-07 12:58:12.870215416,-831,478,1627
2025-04-07 12:58:12.885836124,-773,402,1113
2025-04-07 12:58:12.901456594,-816,273,761
2025-04-07 12:58:12.917077303,-1398,346,1600
2025-04-07 12:58:12.932697773,-891,367,1103
2025-04-07 12:58:12.948318243,-922,701,1055
2025-04-07 12:58:12.963938951,-1483,319,1044
2025-04-07 12:58:12.979559422,-1827,729,914
2025-04-07 12:58:12.995180130,-3168,1281,1764
2025-04-07 12:58:13.010800600,-2121,848,645
2025-04-07 12:58:13.026421309,-1146,717,1077
2025-04-07 12:58:13.042041779,-2342,1037,1277
2025-04-07 12:58:13.057662249,-2285,1347,1495
2025-04-07 12:58:13.073282957,-2214,1034,1028
2025-04-07 12:58:13.088903427,-2274,1107,712
2025-04-07 12:58:13.104524136,-2199,862,626
2025-04-07 12:58:13.120144606,-2510,694,690
2025-04-07 12:58:13.135765314,-2698,435,874
2025-04-07 12:58:13.151385784,-1803,467,1349
2025-04-07 12:58:13.167006254,-1062,486,952
2025-04-07 12:58:13.182626963,-1180,551,905
2025-04-07 12:58:13.198247433,-1564,1136,1556
2025-04-07 12:58:13.213868141,-1557,1049,1297
2025-04-07 12:58:13.229488611,-1377,515,1453
2025-04-07 12:58:13.245109320,-1078,-210,1478
2025-04-07 12:58:13.260729790,-998,68,1405
2025-04-07 12:58:13.276350260,-180,1086,421
2025-04-07 12:58:13.291970968,-719,1763,891
2025-04-07 12:58:13.307591438,-1681,867,952
2025-04-07 12:58:13.323212147,-1756,1149,1910
2025-04-07 12:58:13.338832617,-1641,1583,1350
2025-04-07 12:58:13.354453325,-1128,1328,1277
2025-04-07 12:58:13.370073795,-1458,888,1807
2025-04-07 12:58:13.385694265,-2048,902,1678
2025-04-07 12:58:13.401314974,-2270,1128,1053
2025-04-07 12:58:13.416935444,-958,-33,398
2025-04-07 12:58:13.432556152,368,440,279
2025-04-07 12:58:13.448176622,1921,1150,1258
2025-04-07 12:58:13.463797331,2467,918,3264
2025-04-07 12:58:13.479417801,28,922,2983
2025-04-07 12:58:13.495038271,-58,1176,2174
2025-04-07 12:58:13.510658979,846,751,1072
2025-04-07 12:58:13.526279449,208,501,1386
2025-04-07 12:58:13.541900158,-651,588,2063
2025-04-07 12:58:13.557520628,177,588,1979
2025-04-07 12:58:13.573141098,-223,558,2376
2025-04-07 12:58:13.588761806,-381,579,1797
2025-04-07 12:58:13.604382277,279,552,1895
2025-04-07 12:58:13.620002985,182,676,2222
2025-04-07 12:58:13.635623455,22,669,2110
2025-04-07 12:58:13.651244164,-171,548,1913
2025-04-07 12:58:13.666864634,-307,484,1974
2025-04-07 12:58:13.682485104,-210,470,1927
2025-04-07 12:58:13.698105812,-130,536,1946
2025-04-07 12:58:13.713726282,-243,628,2166
2025-04-07 12:58:13.729346991,-208,555,2058
2025-04-07 12:58:13.744967461,-257,527,2081
2025-04-07 12:58:13.760588169,-186,505,2056
2025-04-07 12:58:13.776208639,-344,432,2138
2025-04-07 12:58:13.791829109,-444,592,2357
2025-04-07 12:58:13.807449818,-451,495,2294
2025-04-07 12:58:13.823070288,-333,350,1969
2025-04-07 12:58:13.838690996,-226,344,1794
2025-04-07 12:58:13.854311466,-56,385,1614
2025-04-07 12:58:13.869932175,-330,343,1916
2025-04-07 12:58:13.885552645,-360,390,2099
2025-04-07 12:58:13.901173115,-376,310,1945
2025-04-07 12:58:13.916793823,-364,227,1851
2025-04-07 12:58:13.932414293,-552,289,1833
2025-04-07 12:58:13.948035002,-596,345,1835
2025-04-07 12:58:13.963655472,-442,379,1840
2025-04-07 12:58:13.979276180,-453,330,1775
2025-04-07 12:58:13.994896650,-505,197,1788
2025-04-07 12:58:14.010517120,-694,151,2550
2025-04-07 12:58:14.026137829,-873,121,2208
2025-04-07 12:58:14.041758299,-891,-44,1816
2025-04-07 12:58:14.057379007,-489,47,1683
2025-04-07 12:58:14.072999477,-678,255,2085
2025-04-07 12:58:14.088620186,-912,113,1921
2025-04-07 12:58:14.104240656,-896,47,1668
2025-04-07 12:58:14.119861126,-966,86,1862
2025-04-07 12:58:14.135481834,-891,135,1925
2025-04-07 12:58:14.151102304,-835,185,1901
2025-04-07 12:58:14.166723013,-723,225,1917
2025-04-07 12:58:14.182343483,-654,222,1936
2025-04-07 12:58:14.197964191,-735,204,1893
2025-04-07 12:58:14.213584661,-822,140,1901
2025-04-07 12:58:14.229205132,-801,152,1926
2025-04-07 12:58:14.244825840,-694,121,1916
2025-04-07 12:58:14.260446310,-672,137,1917
2025-04-07 12:58:14.276067019,-743,86,1891
2025-04-07 12:58:14.291687489,-789,116,1916
2025-04-07 12:58:14.307308197,-850,143,1915
2025-04-07 12:58:14.322928667,-982,114,1928
2025-04-07 12:58:14.338549137,-968,125,1875
2025-04-07 12:58:14.354169846,-958,134,1810
2025-04-07 12:58:14.369790316,-915,209,1840
2025-04-07 12:58:14.385411024,-848,224,1838
2025-04-07 12:58:14.401031494,-875,237,1851
2025-04-07 12:58:14.416652203,-831,215,1845
2025-04-07 12:58:14.432272673,-813,188,1868
2025-04-07 12:58:14.447893143,-813,179,1896
2025-04-07 12:58:14.463513851,-760,172,1890
2025-04-07 12:58:14.479134321,-749,165,1881
2025-04-07 12:58:14.494755030,-803,134,1893
2025-04-07 12:58:14.510375500,-797,83,1885
2025-04-07 12:58:14.525996208,-789,88,1866
2025-04-07 12:58:14.541616678,-810,93,1909
2025-04-07 12:58:14.557237148,-812,113,1914
2025-04-07 12:58:14.572857857,-770,122,1886
2025-04-07 12:58:14.588478327,-701,167,1891
2025-04-07 12:58:14.604099035,-692,195,1888
2025-04-07 12:58:14.619719505,-728,187,1930
2025-04-07 12:58:14.635340214,-740,168,1906
2025-04-07 12:58:14.650960684,-765,176,1912
2025-04-07 12:58:14.666581154,-825,215,1928
2025-04-07 12:58:14.682201862,-817,218,1924
2025-04-07 12:58:14.697822332,-851,210,1849
2025-04-07 12:58:14.713443041,-949,163,1793
2025-04-07 12:58:14.729063511,-776,279,1920
2025-04-07 12:58:14.744684219,-904,132,1855
2025-04-07 12:58:14.760304689,-984,209,1747
2025-04-07 12:58:14.775925159,-936,81,1811
2025-04-07 12:58:14.791545868,-1066,43,1796
2025-04-07 12:58:14.807166338,-1009,89,1744
2025-04-07 12:58:14.822787046,-851,196,1945
2025-04-07 12:58:14.838407516,-853,146,1826
2025-04-07 12:58:14.854028225,-824,151,1779
2025-04-07 12:58:14.869648695,-835,64,1895
2025-04-07 12:58:14.885269165,-810,335,1738
2025-04-07 12:58:14.900889874,-898,159,1935
2025-04-07 12:58:14.916510344,-1116,131,1686
2025-04-07 12:58:14.932131052,-1296,7,1717
2025-04-07 12:58:14.947751522,-1259,177,1724
2025-04-07 12:58:14.963372231,-1125,115,1729
2025-04-07 12:58:14.978992701,-1256,93,1589
2025-04-07 12:58:14.994613171,-1278,125,1675
2025-04-07 12:58:15.010233879,-1230,159,1671
2025-04-07 12:58:15.025854349,-1187,234,1629
2025-04-07 12:58:15.041475058,-1208,181,1648
2025-04-07 12:58:15.057095528,-1244,184,1642
2025-04-07 12:58:15.072715998,-1270,161,1657
2025-04-07 12:58:15.088336706,-1223,174,1625
2025-04-07 12:58:15.103957176,-1207,168,1590
2025-04-07 12:58:15.119577885,-1143,238,1546
2025-04-07 12:58:15.135198355,-1189,224,1530
2025-04-07 12:58:15.150819063,-1228,328,1451
2025-04-07 12:58:15.166439533,-1268,314,1411
2025-04-07 12:58:15.182060003,-1232,299,1469
2025-04-07 12:58:15.197680712,-1289,201,1359
2025-04-07 12:58:15.213301182,-1343,325,1251
2025-04-07 12:58:15.228921890,-1326,348,1290
2025-04-07 12:58:15.244542360,-1404,397,1193
2025-04-07 12:58:15.260163069,-1615,106,1056
2025-04-07 12:58:15.275783539,-1839,317,1092
2025-04-07 12:58:15.291404009,-1974,295,1021
2025-04-07 12:58:15.307024717,-2389,246,1010
2025-04-07 12:58:15.322645187,-2527,444,805
2025-04-07 12:58:15.338265896,-2153,482,891
2025-04-07 12:58:15.353886366,-1852,273,879
2025-04-07 12:58:15.369507074,-1739,191,708
2025-04-07 12:58:15.385127544,-1820,302,831
2025-04-07 12:58:15.400748014,-1974,353,916
2025-04-07 12:58:15.416368723,-1911,268,809
2025-04-07 12:58:15.431989193,-1753,131,710
2025-04-07 12:58:15.447609901,-2016,187,989
2025-04-07 12:58:15.463230371,-1974,385,984
2025-04-07 12:58:15.478851080,-1624,501,909
2025-04-07 12:58:15.494471550,-1623,408,994
2025-04-07 12:58:15.510092020,-1837,425,1240
2025-04-07 12:58:15.525712729,-1770,378,1381
2025-04-07 12:58:15.541333199,-1901,411,1504
2025-04-07 12:58:15.556953907,-1917,398,1440
2025-04-07 12:58:15.572574377,-1864,473,1266
2025-04-07 12:58:15.588195086,-1665,613,1067
2025-04-07 12:58:15.603815556,-1210,533,1127
2025-04-07 12:58:15.619436026,-929,409,1386
2025-04-07 12:58:15.635056734,-849,238,1604
2025-04-07 12:58:15.650677204,-951,223,1758
2025-04-07 12:58:15.666297913,-1049,183,1934
2025-04-07 12:58:15.681918383,-1247,-33,1979
2025-04-07 12:58:15.697539091,-899,41,1898
2025-04-07 12:58:15.713159561,-473,9,1815
2025-04-07 12:58:15.728780031,-513,-16,1648
2025-04-07 12:58:15.744400740,-457,47,1904
2025-04-07 12:58:15.760021210,-541,22,1929
2025-04-07 12:58:15.775641918,-837,-88,2037
2025-04-07 12:58:15.791262388,-629,-11,1927
2025-04-07 12:58:15.806883097,-509,48,1851
2025-04-07 12:58:15.822503567,-581,14,1945
2025-04-07 12:58:15.838124037,-824,-100,2016
2025-04-07 12:58:15.853744745,-788,-118,2148
2025-04-07 12:58:15.869365215,-781,-148,1959
2025-04-07 12:58:15.884985924,-815,-251,1839
2025-04-07 12:58:15.900606394,-976,-224,1845
2025-04-07 12:58:15.916227102,-1027,-266,1865
2025-04-07 12:58:15.931847572,-1039,-268,1931
2025-04-07 12:58:15.947468042,-865,-359,1757
2025-04-07 12:58:15.963088751,-667,-252,1783
2025-04-07 12:58:15.978709221,-711,-302,1789
2025-04-07 12:58:15.994329929,-799,-346,1815
2025-04-07 12:58:16.009950399,-799,-408,1781
2025-04-07 12:58:16.025571108,-892,-566,1892
2025-04-07 12:58:16.041191578,-948,-568,1821
2025-04-07 12:58:16.056812048,-818,-551,1807
2025-04-07 12:58:16.072432756,-593,-492,1782
2025-04-07 12:58:16.088053226,-525,-481,1787
2025-04-07 12:58:16.103673935,-632,-535,1829
2025-04-07 12:58:16.119294405,-733,-584,1891
2025-04-07 12:58:16.134915113,-790,-593,1870
2025-04-07 12:58:16.150535583,-643,-574,1913
2025-04-07 12:58:16.166156054,-570,-570,1941
2025-04-07 12:58:16.181776762,-571,-505,1897
2025-04-07 12:58:16.197397232,-651,-532,1838
2025-04-07 12:58:16.213017941,-668,-551,1907
2025-04-07 12:58:16.228638411,-628,-602,1867
2025-04-07 12:58:16.244259119,-562,-585,1866
2025-04-07 12:58:16.259879589,-562,-571,1874
2025-04-07 12:58:16.275500059,-573,-570,1883
2025-04-07 12:58:16.291120768,-537,-558,1900
2025-04-07 12:58:16.306741238,-528,-506,1921
2025-04-07 12:58:16.322361946,-518,-544,1918
2025-04-07 12:58:16.337982416,-497,-553,1932
2025-04-07 12:58:16.353603125,-509,-549,1915
2025-04-07 12:58:16.369223595,-545,-566,1856
2025-04-07 12:58:16.384844065,-554,-559,1895
2025-04-07 12:58:16.400464773,-521,-572,1898
2025-04-07 12:58:16.416085243,-498,-585,1909
2025-04-07 12:58:16.431705952,-523,-581,1895
2025-04-07 12:58:16.447326422,-517,-570,1959
2025-04-07 12:58:16.462947130,-488,-564,1948
2025-04-07 12:58:16.478567600,-446,-539,1906
2025-04-07 12:58:16.494188070,-441,-520,1937
2025-04-07 12:58:16.509808779,-448,-528,1958
2025-04-07 12:58:16.525429249,-449,-543,1958
2025-04-07 12:58:16.541049957,-462,-528,1966
2025-04-07 12:58:16.556670427,-462,-537,1917
2025-04-07 12:58:16.572291136,-427,-542,1940
2025-04-07 12:58:16.587911606,-478,-533,1949
2025-04-07 12:58:16.603532076,-513,-517,1891
2025-04-07 12:58:16.619152784,-563,-559,1899
2025-04-07 12:58:16.634773254,-723,-548,2011
2025-04-07 12:58:16.650393963,-573,-563,1823
2025-04-07 12:58:16.666014433,-532,-559,1776
2025-04-07 12:58:16.681634903,-472,-505,1908
2025-04-07 12:58:16.697255611,-305,-476,2008
2025-04-07 12:58:16.712876081,-293,-468,2039
2025-04-07 12:58:16.728496790,-415,-480,2048
2025-04-07 12:58:16.744117260,-475,-497,1998
2025-04-07 12:58:16.759737968,-497,-496,1934
2025-04-07 12:58:16.775358438,-529,-496,1945
2025-04-07 12:58:16.790978909,-546,-491,1950
2025-04-07 12:58:16.806599617,-478,-497,1936
2025-04-07 12:58:16.822220087,-472,-470,1911
2025-04-07 12:58:16.837840796,-408,-476,1904
2025-04-07 12:58:16.853461266,-485,-498,1908
2025-04-07 12:58:16.869081974,-518,-477,2028
2025-04-07 12:58:16.884702444,-498,-476,1975
2025-04-07 12:58:16.900322914,-479,-450,1917
2025-04-07 12:58:16.915943623,-460,-437,1896
2025-04-07 12:58:16.931564093,-444,-424,1953
2025-04-07 12:58:16.947184801,-486,-431,1992
2025-04-07 12:58:16.962805271,-485,-433,1973
2025-04-07 12:58:16.978425980,-485,-429,1986
2025-04-07 12:58:16.994046450,-473,-409,1956
2025-04-07 12:58:17.009666920,-498,-417,1951
2025-04-07 12:58:17.025287628,-469,-398,1999
2025-04-07 12:58:17.040908098,-447,-378,1978
2025-04-07 12:58:17.056528807,-455,-397,1968
2025-04-07 12:58:17.072149277,-449,-395,1971
2025-04-07 12:58:17.087769985,-501,-407,1967
2025-04-07 12:58:17.103390455,-506,-390,1961
2025-04-07 12:58:17.119010925,-544,-388,1958
2025-04-07 12:58:17.134631634,-513,-401,1950
2025-04-07 12:58:17.150252104,-514,-396,1975
2025-04-07 12:58:17.165872812,-515,-380,1971
2025-04-07 12:58:17.181493282,-542,-396,1978
2025-04-07 12:58:17.197113991,-520,-400,1960
2025-04-07 12:58:17.212734461,-579,-387,1931
2025-04-07 12:58:17.228354931,-579,-394,1949
2025-04-07 12:58:17.243975639,-556,-381,1944
2025-04-07 12:58:17.259596109,-552,-392,1956
2025-04-07 12:58:17.275216818,-543,-371,1965
2025-04-07 12:58:17.290837288,-481,-382,1939
2025-04-07 12:58:17.306457996,-471,-377,1957
2025-04-07 12:58:17.322078466,-532,-364,1957
2025-04-07 12:58:17.337698936,-554,-387,1968
2025-04-07 12:58:17.353319645,-536,-359,1969
2025-04-07 12:58:17.368940115,-524,-363,1958
2025-04-07 12:58:17.384560823,-568,-386,1920
2025-04-07 12:58:17.400181293,-541,-381,1957
2025-04-07 12:58:17.415802002,-543,-389,1933
2025-04-07 12:58:17.431422472,-568,-380,1954
2025-04-07 12:58:17.447042942,-578,-357,1964
2025-04-07 12:58:17.462663651,-568,-390,1972
2025-04-07 12:58:17.478284121,-579,-398,1953
2025-04-07 12:58:17.493904829,-568,-377,1952
2025-04-07 12:58:17.509525299,-571,-380,1936
2025-04-07 12:58:17.525146008,-581,-393,1947
2025-04-07 12:58:17.540766478,-556,-388,1960
2025-04-07 12:58:17.556386948,-566,-390,1935
2025-04-07 12:58:17.572007656,-536,-367,1930
2025-04-07 12:58:17.587628126,-532,-375,1950
2025-04-07 12:58:17.603248835,-546,-385,1973
2025-04-07 12:58:17.618869305,-570,-362,1960
2025-04-07 12:58:17.634490013,-612,-387,1961
2025-04-07 12:58:17.650110483,-531,-354,1952
2025-04-07 12:58:17.665730953,-559,-387,1957
2025-04-07 12:58:17.681351662,-597,-372,1972
2025-04-07 12:58:17.696972132,-584,-383,1962
2025-04-07 12:58:17.712592840,-507,-354,1951
2025-04-07 12:58:17.728213310,-494,-357,1933
2025-04-07 12:58:17.743834019,-532,-379,1974
2025-04-07 12:58:17.759454489,-521,-387,1986
2025-04-07 12:58:17.775074959,-484,-411,1986
2025-04-07 12:58:17.790695667,-474,-429,1954
2025-04-07 12:58:17.806316137,-472,-398,1979
2025-04-07 12:58:17.821936846,-497,-404,1953
2025-04-07 12:58:17.837557316,-473,-387,1982
2025-04-07 12:58:17.853178024,-472,-382,2051
2025-04-07 12:58:17.868798494,-491,-434,2082
2025-04-07 12:58:17.884418964,-483,-475,2088
2025-04-07 12:58:17.900039673,-367,-505,2123
2025-04-07 12:58:17.915660143,-290,-597,2173
2025-04-07 12:58:17.931280851,-391,-723,2186
2025-04-07 12:58:17.946901321,-534,-733,2331
2025-04-07 12:58:17.962522030,-481,-778,2003
2025-04-07 12:58:17.978142500,-322,-784,1458
2025-04-07 12:58:17.993762970,-406,-722,1359
2025-04-07 12:58:18.009383678,-509,-582,1796
2025-04-07 12:58:18.025004148,-632,-497,1808
2025-04-07 12:58:18.040624857,-660,-542,1517
2025-04-07 12:58:18.056245327,-916,-567,1704
2025-04-07 12:58:18.071866035,-1190,-655,2030
2025-04-07 12:58:18.087486506,-1105,-620,1768
2025-04-07 12:58:18.103106976,-935,-535,1660
2025-04-07 12:58:18.118727684,-826,-645,1751
2025-04-07 12:58:18.134348154,-837,-307,1933
2025-04-07 12:58:18.149968863,-718,-248,1718
2025-04-07 12:58:18.165589333,-880,-214,1772
2025-04-07 12:58:18.181209803,-1127,-66,2470
2025-04-07 12:58:18.196830511,-756,-23,2645
2025-04-07 12:58:18.212450981,-1184,-232,1990
2025-04-07 12:58:18.228071690,-1102,-341,1814
2025-04-07 12:58:18.243692160,-410,-289,1266
2025-04-07 12:58:18.259312867,-587,-270,644
2025-04-07 12:58:18.274933338,-1460,-342,1244
2025-04-07 12:58:18.290553808,-1105,-388,1057
2025-04-07 12:58:18.306174517,-822,-304,1558
2025-04-07 12:58:18.321794987,-1507,-412,2472
2025-04-07 12:58:18.337415695,-1530,-678,2122
2025-04-07 12:58:18.353036165,-1448,-986,1900
2025-04-07 12:58:18.368656874,-1288,-928,1702
2025-04-07 12:58:18.384277344,-585,-348,2078
2025-04-07 12:58:18.399897814,-1042,-474,2015
2025-04-07 12:58:18.415518522,-1139,-909,1536
2025-04-07 12:58:18.431138992,-896,-729,1773
2025-04-07 12:58:18.446759701,-462,-605,1173
2025-04-07 12:58:18.462380171,-733,-563,1490
2025-04-07 12:58:18.478000879,-993,-530,1987
2025-04-07 12:58:18.493621349,-926,-644,2032
2025-04-07 12:58:18.509241819,-917,-687,1744
2025-04-07 12:58:18.524862528,-931,-640,1708
2025-04-07 12:58:18.540482998,-860,-602,1784
2025-04-07 12:58:18.556103706,-813,-602,1796
2025-04-07 12:58:18.571724176,-891,-609,1767
2025-04-07 12:58:18.587344885,-923,-601,1767
2025-04-07 12:58:18.602965355,-927,-590,1763
2025-04-07 12:58:18.618585825,-903,-595,1750
2025-04-07 12:58:18.634206533,-916,-583,1733
2025-04-07 12:58:18.649827003,-941,-583,1704
2025-04-07 12:58:18.665447712,-930,-583,1715
2025-04-07 12:58:18.681068182,-935,-561,1776
2025-04-07 12:58:18.696688890,-932,-586,1793
2025-04-07 12:58:18.712309361,-894,-599,1742
2025-04-07 12:58:18.727929831,-874,-583,1743
2025-04-07 12:58:18.743550539,-891,-568,1762
2025-04-07 12:58:18.759171009,-865,-544,1776
2025-04-07 12:58:18.774791718,-857,-510,1780
2025-04-07 12:58:18.790412188,-824,-511,1811
2025-04-07 12:58:18.806032896,-834,-558,1887
2025-04-07 12:58:18.821653366,-846,-557,1845
2025-04-07 12:58:18.837273836,-861,-541,1760
2025-04-07 12:58:18.852894545,-818,-548,1739
2025-04-07 12:58:18.868515015,-802,-536,1827
2025-04-07 12:58:18.884135723,-818,-552,1786
2025-04-07 12:58:18.899756193,-841,-535,1784
2025-04-07 12:58:18.915376902,-872,-548,1828
2025-04-07 12:58:18.930997372,-857,-531,1805
2025-04-07 12:58:18.946617842,-793,-510,1797
2025-04-07 12:58:18.962238550,-802,-513,1834
2025-04-07 12:58:18.977859020,-788,-481,1844
2025-04-07 12:58:18.993479729,-760,-497,1814
2025-04-07 12:58:19.009100199,-792,-469,1778
2025-04-07 12:58:19.024720907,-820,-437,1841
2025-04-07 12:58:19.040341377,-834,-453,1832
