timestamp,value
2025-04-07 12:58:09.593187094,0.0
2025-04-07 12:58:09.608812094,0.0006134510040283203
2025-04-07 12:58:09.624437094,0.005642568692564964
2025-04-07 12:58:09.640062094,0.02612730860710144
2025-04-07 12:58:09.655687094,0.082745261490345
2025-04-07 12:58:09.671312094,0.20454782247543335
2025-04-07 12:58:09.686937094,0.42414918541908264
2025-04-07 12:58:09.702562094,0.7695521712303162
2025-04-07 12:58:09.718187094,1.2541236877441406
2025-04-07 12:58:09.733812094,1.868741750717163
2025-04-07 12:58:09.749437094,2.579490900039673
2025-04-07 12:58:09.765062094,3.331247329711914
2025-04-07 12:58:09.780687094,4.055786609649658
2025-04-07 12:58:09.796312094,4.6824870109558105
2025-04-07 12:58:09.811937094,5.149045467376709
2025-04-07 12:58:09.827562094,5.409836769104004
2025-04-07 12:58:09.843187094,5.4408955574035645
2025-04-07 12:58:09.858812094,5.241486549377441
2025-04-07 12:58:09.874437094,4.8324666023254395
2025-04-07 12:58:09.890062094,4.251830577850342
2025-04-07 12:58:09.905687094,3.548344135284424
2025-04-07 12:58:09.921312094,2.7745981216430664
2025-04-07 12:58:09.936937094,1.9807419776916504
2025-04-07 12:58:09.952562094,1.2096903324127197
2025-04-07 12:58:09.968187094,0.49410438537597656
2025-04-07 12:58:09.983812094,-0.14478182792663574
2025-04-07 12:58:09.999437094,-0.6966989040374756
2025-04-07 12:58:10.015062094,-1.160740852355957
2025-04-07 12:58:10.030687094,-1.543229579925537
2025-04-07 12:58:10.046312094,-1.8554152250289917
2025-04-07 12:58:10.061937094,-2.11114239692688
2025-04-07 12:58:10.077562094,-2.3246233463287354
2025-04-07 12:58:10.093187094,-2.508565664291382
2025-04-07 12:58:10.108812094,-2.672858953475952
2025-04-07 12:58:10.124437094,-2.823944330215454
2025-04-07 12:58:10.140062094,-2.964895009994507
2025-04-07 12:58:10.155687094,-3.0961103439331055
2025-04-07 12:58:10.171312094,-3.216404676437378
2025-04-07 12:58:10.186937094,-3.324145793914795
2025-04-07 12:58:10.202562094,-3.4180798530578613
2025-04-07 12:58:10.218187094,-3.497724771499634
2025-04-07 12:58:10.233812094,-3.5634067058563232
2025-04-07 12:58:10.249437094,-3.615999221801758
2025-04-07 12:58:10.265062094,-3.6564395427703857
2025-04-07 12:58:10.280687094,-3.6852595806121826
2025-04-07 12:58:10.296312094,-3.7024316787719727
2025-04-07 12:58:10.311937094,-3.7075257301330566
2025-04-07 12:58:10.327562094,-3.6998751163482666
2025-04-07 12:58:10.343187094,-3.6786551475524902
2025-04-07 12:58:10.358812094,-3.643021821975708
2025-04-07 12:58:10.374437094,-3.592244863510132
2025-04-07 12:58:10.390062094,-3.5257339477539062
