timestamp,value
2025-04-07 13:57:20.220781088,0.0
2025-04-07 13:57:20.236406088,1.049041748046875e-05
2025-04-07 13:57:20.252031088,5.918400711379945e-05
2025-04-07 13:57:20.267656088,0.0001714461832307279
2025-04-07 13:57:20.283281088,0.00035321764880791306
2025-04-07 13:57:20.298906088,0.000591530348174274
2025-04-07 13:57:20.314531088,0.0008597265114076436
2025-04-07 13:57:20.330156088,0.001124488189816475
2025-04-07 13:57:20.345781088,0.0013524261303246021
2025-04-07 13:57:20.361406088,0.0015156418085098267
2025-04-07 13:57:20.377031088,0.0015958603471517563
2025-04-07 13:57:20.392656088,0.0015860621351748705
2025-04-07 13:57:20.408281088,0.0014899792149662971
2025-04-07 13:57:20.423906088,0.0013203908456489444
2025-04-07 13:57:20.439531088,0.0010963509557768703
2025-04-07 13:57:20.455156088,0.0008399455109611154
2025-04-07 13:57:20.470781088,0.0005731239216402173
2025-04-07 13:57:20.486406088,0.0003152103163301945
2025-04-07 13:57:20.502031087,8.151499787345529e-05
2025-04-07 13:57:20.517656087,-0.00011765287490561604
2025-04-07 13:57:20.533281087,-0.00027748901629820466
2025-04-07 13:57:20.548906088,-0.000398162315832451
2025-04-07 13:57:20.564531088,-0.000483833224279806
2025-04-07 13:57:20.580156088,-0.0005413929466158152
2025-04-07 13:57:20.595781088,-0.0005788386915810406
2025-04-07 13:57:20.611406088,-0.0006040462758392096
2025-04-07 13:57:20.627031088,-0.0006239066715352237
2025-04-07 13:57:20.642656088,-0.0006435553077608347
2025-04-07 13:57:20.658281088,-0.0006661658408120275
2025-04-07 13:57:20.673906088,-0.0006931333336979151
2025-04-07 13:57:20.689531088,-0.0007243674481287599
2025-04-07 13:57:20.705156088,-0.0007586824940517545
2025-04-07 13:57:20.720781088,-0.0007941543590277433
2025-04-07 13:57:20.736406088,-0.0008285640506073833
2025-04-07 13:57:20.752031088,-0.0008597979322075844
2025-04-07 13:57:20.767656088,-0.0008859685622155666
2025-04-07 13:57:20.783281088,-0.0009055215632542968
2025-04-07 13:57:20.798906088,-0.0009175690356642008
2025-04-07 13:57:20.814531088,-0.0009220658103004098
2025-04-07 13:57:20.830156088,-0.0009196053724735975
2025-04-07 13:57:20.845781088,-0.000911233015358448
2025-04-07 13:57:20.861406088,-0.000898275407962501
2025-04-07 13:57:20.877031088,-0.0008819479262456298
2025-04-07 13:57:20.892656088,-0.0008631214732304215
2025-04-07 13:57:20.908281088,-0.0008424726547673345
2025-04-07 13:57:20.923906088,-0.000820500310510397
2025-04-07 13:57:20.939531088,-0.0007973028696142137
2025-04-07 13:57:20.955156088,-0.0007726192707195878
2025-04-07 13:57:20.970781088,-0.0007461060304194689
2025-04-07 13:57:20.986406088,-0.0007174670463427901
2025-04-07 13:57:21.002031088,-0.0006865703035145998
2025-04-07 13:57:21.017656088,-0.0006536705186590552
2025-04-07 13:57:21.033281088,-0.0006193686276674271
2025-04-07 13:57:21.048906088,-0.000584334775339812
2025-04-07 13:57:21.064531088,-0.0005491786869242787
2025-04-07 13:57:21.080156088,-0.0005143331363797188
2025-04-07 13:57:21.095781088,-0.00047983165131881833
2025-04-07 13:57:21.111406088,-0.00044534934568218887
2025-04-07 13:57:21.127031087,-0.0004104797844775021
2025-04-07 13:57:21.142656088,-0.00037486516521312296
2025-04-07 13:57:21.158281088,-0.0003383126750122756
2025-04-07 13:57:21.173906088,-0.0003010173386428505
2025-04-07 13:57:21.189531088,-0.0002635215350892395
2025-04-07 13:57:21.205156088,-0.00022643792908638716
2025-04-07 13:57:21.220781088,-0.0001903199590742588
2025-04-07 13:57:21.236406088,-0.0001555453345645219
2025-04-07 13:57:21.252031088,-0.00012209353735670447
2025-04-07 13:57:21.267656088,-8.958668331615627e-05
2025-04-07 13:57:21.283281088,-5.7566590839996934e-05
2025-04-07 13:57:21.298906088,-2.5624874979257584e-05
2025-04-07 13:57:21.314531088,6.480753654614091e-06
2025-04-07 13:57:21.330156088,3.8603495340794325e-05
2025-04-07 13:57:21.345781088,7.024811930023134e-05
2025-04-07 13:57:21.361406088,0.00010084788664244115
2025-04-07 13:57:21.377031088,0.00012989420793019235
2025-04-07 13:57:21.392656088,0.00015705291298218071
2025-04-07 13:57:21.408281088,0.0001823869242798537
2025-04-07 13:57:21.423906088,0.00020631533698178828
2025-04-07 13:57:21.439531088,0.00022933640866540372
2025-04-07 13:57:21.455156088,0.00025189752341248095
2025-04-07 13:57:21.470781088,0.0002742786309681833
2025-04-07 13:57:21.486406088,0.0002963695442304015
2025-04-07 13:57:21.502031087,0.00031771050998941064
2025-04-07 13:57:21.517656087,0.00033776898635551333
2025-04-07 13:57:21.533281087,0.0003560695331543684
2025-04-07 13:57:21.548906088,0.00037230999441817403
2025-04-07 13:57:21.564531088,0.00038658417179249227
2025-04-07 13:57:21.580156088,0.00039934093365445733
2025-04-07 13:57:21.595781088,0.00041110714664682746
2025-04-07 13:57:21.611406088,0.00042235758155584335
2025-04-07 13:57:21.627031088,0.0004333986435085535
2025-04-07 13:57:21.642656088,0.000444145523943007
2025-04-07 13:57:21.658281088,0.00045416265493258834
2025-04-07 13:57:21.673906088,0.0004629406612366438
